#'chr'	'start'	'end'	'star_101.bam'	'star_101_sponge.bam'
chr14	105215000	105240900	131374.0	131331.0
chrX	100135800	100141000	44293.0	43558.0
chr6	156035300	156040100	32576.0	31818.0
chr19	24330100	27274500	4130731.0	3006844.0
chr9	61735300	63548000	23450278.0	22435480.0
chr4	49077200	51816100	61517873.0	18929472.0
chr7	65488000	65496500	83685.0	70034.0
chrX	133108600	133116500	55036.0	54212.0
chrX	97509600	97515000	63595.0	63100.0
chrX	113141700	113143600	15177.0	15132.0
chr8	71406700	71412400	48313.0	47301.0
chr1	248932700	248956400	502790.0	460562.0
