#'chr'	'start'	'end'	'star_36.bam'	'star_36_sponge.bam'
chrX	154870000	154890200	127577.0	68417.0
chr3	153236200	153241300	17648.0	9019.0
chr9	134164500	134185500	119205.0	64455.0
chr7	61102900	61725200	2778177.0	1440559.0
chr2	1594700	1605200	111740.0	61115.0
chr2	32915300	32918400	759249.0	138573.0
chr6	170465400	170468400	37306.0	17071.0
chr9	83222900	83226900	9660.0	4949.0
chr10	39901300	41712900	6091440.0	3147056.0
chr9	137841200	137846800	36213.0	16170.0
